234,240
232,242
231,242
229,244
228,244
226,246
225,246
224,247
223,247
221,249
220,249
219,250
218,250
216,252
215,252
214,253
213,253
212,254
211,254
210,255
209,255
208,256
207,256
206,257
204,257
203,258
201,258
200,259
199,259
198,260
196,260
195,261
193,261
192,262
189,262
188,263
186,263
185,264
182,264
181,265
177,265
176,266
170,266
169,267
162,267
161,268
149,268
148,269
128,269
127,268
126,268
125,269
125,271
124,272
124,274
125,275
125,279
126,280
126,281
127,282
127,283
128,284
128,286
130,288
130,289
141,300
142,300
144,302
145,302
147,304
148,304
149,305
151,305
153,307
154,307
155,308
156,308
158,310
160,310
161,311
162,311
163,312
164,312
165,313
167,313
168,314
169,314
170,315
172,315
173,316
175,316
176,317
178,317
179,318
182,318
183,319
187,319
188,320
191,320
192,321
199,321
200,322
205,322
206,323
207,322
208,323
218,323
219,324
228,324
229,325
230,325
231,324
232,325
233,325
234,324
256,324
257,323
264,323
265,322
276,322
277,321
292,321
293,320
298,320
299,319
304,319
305,318
310,318
311,317
315,317
316,316
320,316
321,315
325,315
326,314
328,314
329,313
330,313
332,311
332,310
333,309
333,261
332,260
332,259
331,258
331,256
329,254
329,253
328,252
328,251
325,248
325,247
323,245
323,244
319,240
319,239
315,235
315,234
313,232
312,232
311,231
309,231
308,230
306,230
305,229
303,229
302,228
301,228
300,227
297,227
295,225
294,225
293,224
292,224
291,223
290,223
288,221
290,219
293,219
294,220
296,220
297,221
299,221
300,222
301,222
302,223
303,223
304,224
305,224
304,223
304,222
303,222
302,221
302,220
297,215
297,214
296,213
296,212
295,211
295,210
293,208
293,206
292,205
292,201
293,200
298,205
298,206
300,208
300,209
311,220
312,220
328,236
328,237
333,242
333,89
332,89
331,88
329,88
328,87
326,87
325,86
322,86
321,85
317,85
316,84
313,84
312,83
305,83
304,82
299,82
298,81
293,81
292,80
284,80
283,79
271,79
270,78
257,78
256,77
241,77
240,76
236,76
235,75
234,75
233,74
231,74
230,73
228,73
227,72
226,72
225,71
223,71
222,70
221,70
220,69
218,69
217,68
215,68
214,67
212,67
211,66
209,66
208,65
205,65
204,64
200,64
199,63
193,63
192,62
185,62
184,61
172,61
171,60
