2,7
3,6
32,6
33,7
33,12
32,13
30,13
30,30
32,30
33,31
33,36
32,37
30,37
30,38
29,39
22,39
21,38
21,37
2,37
1,36
1,31
2,30
4,30
4,13
3,13
2,12
