173,187
172,188
170,188
169,189
167,189
166,190
165,190
164,191
163,191
162,192
161,192
160,193
158,193
157,194
155,194
154,195
153,195
152,196
151,196
150,197
149,197
148,198
147,198
146,199
145,199
144,200
143,200
143,201
145,201
146,200
148,200
149,199
150,199
151,198
154,198
155,197
158,197
159,196
161,196
162,195
165,195
166,194
168,194
169,193
173,193
174,192
178,192
179,193
181,193
182,194
183,194
185,196
186,196
191,201
192,201
199,208
200,208
201,209
200,208
200,207
198,205
198,204
193,199
192,199
187,194
186,194
185,193
184,193
183,192
183,191
180,188
179,188
178,187
