175,142
174,143
172,143
171,144
169,144
168,145
167,145
166,146
165,146
164,147
163,147
162,148
160,148
159,149
157,149
156,150
155,150
154,151
153,151
152,152
150,152
149,153
148,153
147,154
145,154
144,155
142,155
141,156
140,156
139,157
138,157
137,158
136,158
135,159
133,159
132,160
132,161
131,162
131,171
132,172
132,177
133,178
133,181
134,182
134,185
135,186
135,188
136,189
136,190
137,191
137,193
141,197
142,196
144,196
145,195
146,195
147,194
148,194
149,193
150,193
151,192
152,192
153,191
155,191
156,190
157,190
158,189
159,189
160,188
161,188
162,187
163,187
164,186
166,186
169,183
175,183
176,184
179,184
180,185
182,185
183,186
184,186
186,188
187,188
200,201
203,201
204,200
204,199
208,195
208,194
209,193
209,192
211,190
211,189
212,188
212,187
213,186
213,184
214,183
214,182
215,181
215,178
216,177
216,169
213,166
212,166
210,164
209,164
208,163
207,163
205,161
204,161
202,159
201,159
199,157
198,157
196,155
195,155
193,153
192,153
191,152
190,152
189,151
188,151
185,148
184,148
180,144
179,144
177,142
