175,196
174,197
170,197
169,198
165,198
164,199
161,199
160,200
157,200
156,201
155,201
154,202
152,202
151,203
148,203
147,204
145,204
144,205
142,205
140,207
138,207
137,208
135,208
134,209
134,224
135,225
135,228
136,229
136,232
137,233
137,234
138,235
138,236
139,237
139,238
141,240
141,241
142,242
142,243
146,247
147,246
148,246
149,245
150,245
151,244
152,244
153,243
154,243
155,242
156,242
157,241
159,241
160,240
162,240
163,239
167,239
168,240
169,240
170,241
171,241
176,246
176,247
179,250
183,250
184,249
185,249
194,240
194,239
196,237
196,236
198,234
198,232
199,231
199,229
200,228
200,224
201,223
201,219
202,218
201,217
201,215
190,204
189,204
186,201
185,201
182,198
181,198
180,197
179,197
178,196
