274,198
273,199
271,199
270,200
268,200
267,201
264,201
263,202
262,202
261,203
259,203
258,204
256,204
255,205
254,205
253,206
252,206
251,207
250,207
249,208
247,208
246,209
244,209
243,210
241,210
240,211
240,224
241,225
241,230
242,231
242,234
243,235
243,237
244,238
244,239
245,240
245,241
246,242
246,243
248,245
248,246
250,248
250,249
251,250
252,250
253,249
254,249
255,248
257,248
258,247
260,247
261,246
270,246
275,241
275,240
279,236
279,235
281,233
281,232
282,231
282,230
284,228
284,226
285,225
285,224
286,223
286,221
287,220
287,219
288,218
288,212
285,209
285,208
284,207
284,206
281,203
281,202
278,199
278,198
